13765611248, 3190429225, 2033430354, 2798114372, 1844351886, 1048399012, 1749715360, 902938247, 941413639,2797489823, 7303208399, 10113365882, 12229174213, 13953519248, 14876840132, 15132938880, 262689613, 15395628493,  5227879372, 3738149254034, 13783932690, 20998101513249, 5231562841, 1400155188023, 13781910805, 7407577492355, 5224237641, 607735028019, 13766390342, 3142912404200, 5230088450, 198571250268, 13778794452, 866124065255, 998860722, 846167706, 601745716
27527969332, 6378314258, 4064959139, 5595882863, 3688799295, 2096081573, 3499801290, 1805577432, 1883221863,5600917065, 14582313087, 20193312665, 24425009806, 27862788135, 29708806910, 30221172395, 524615564, 30745787959,  10468934556, 8693243381842, 27587721840, 43134056418240, 10461834887, 3098747778894, 27582688209, 15138874340244, 10450784921, 1271220647386, 27549523425, 6331880557910, 10439962397, 396574406067, 27533401717, 1733046373451, 1996001236, 1693523000, 1205618340
56169643571, 12976810972, 8267525372, 11420940482, 7528416766, 4280596899, 7140343583, 3688630169, 3839786597,11413827756, 29764685787, 41214452291, 49841032715, 56876507037, 60635655781, 61678956740, 1071708735, 62750665475,  21241069712, 18816687267154, 56146859388, 88746827424889, 21242125217, 6591435846683, 56153315895, 30983993301280, 21232495414, 2662476277711, 56134786233, 12917656615042, 21224624981, 816812761644, 56111603205, 3534688941485, 4075983140, 3459125671, 2469550038
102906941464, 22197025187, 14033024677, 20959376668, 13691373879, 7902952752, 13056423916, 6848076750, 6843297129,20950565025, 55249244254, 76230474428, 91867218375, 105591243757, 112263737566, 114110954064, 1997916346, 116108870410,  36206442158, 33109523854596, 102836946822, 163282660043399, 36220169865, 11506244405847, 102861851533, 56859135500886, 36243271142, 4666783441653, 102920617478, 23784282337933, 36194799559, 1441250712260, 102815819490, 6475309637061, 7612825990, 6548709773, 4759350610
112642698552, 26044597465, 16592077314, 22898709756, 15090849364, 8578675522, 14320034234, 7390308791, 7700540573,22906770566, 59719341435, 82688004424, 100003675700, 114099047040, 121646274715, 123741156518, 2151307874, 125892464392,  150930423866, 143726461192688, 430165772732, 697045033125891, 150860901666, 49303159597052, 430002260377, 241257460565212, 150996371142, 19806901130351, 430371912972, 99836498015706, 150896300890, 6022933677972, 430077250497, 27091727464143, 8168061032, 6938057776, 4942156117
